target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,117,sim_00127,127,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.022),2.7949727497265062,2.323830333798345,0.0219801599852693,0.1482570739805332,5.279226868399776,2.2976568212854973,0.1482570739805332,0.0419875623198266,1e-08,fmin_l_bfgs_b,1,15.277800559478038,1.0577584999846297,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3385470619
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,118,sim_00128,128,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0219),2.779745440655427,2.3166689447217803,0.021865619785747,0.1478702802653294,5.246544471682338,2.2905336652584563,0.1478702802653294,0.0418573932036956,1e-08,fmin_l_bfgs_b,1,15.48750425657326,0.8803216000087559,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2983139984
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,119,sim_00129,129,229,230,1.69**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0221),2.8430717858673256,2.333996123699135,0.0220940135265574,0.1486405514203896,5.281310635782112,2.2981102314254014,0.1486405514203896,0.041995847972553,1e-08,fmin_l_bfgs_b,1,14.993273366676108,0.5814385999692604,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,783095741
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,120,sim_00130,130,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.022),2.784682969070722,2.31936604701596,0.0219947837511773,0.148306384728296,5.275307715577551,2.2968038043284302,0.148306384728296,0.0419719742205453,1e-08,fmin_l_bfgs_b,1,15.085581615151767,0.748859999992419,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3264610371
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,121,sim_00131,131,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0219),2.793440031807153,2.322334433980458,0.0219355053886829,0.1481063988782488,5.264283869125281,2.294402726010689,0.1481063988782488,0.0419280967256265,1e-08,fmin_l_bfgs_b,1,15.451596374692286,0.6944480999954976,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4182701124
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,122,sim_00132,132,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.022),2.7889960323764,2.321365957730503,0.0219697585567919,0.1482219908002585,5.271565276627341,2.2959889539427976,0.1482219908002585,0.0419570835802063,1e-08,fmin_l_bfgs_b,1,15.210519495847931,0.7542176999850199,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,66447663
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,123,sim_00133,133,229,230,1.68**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0221),2.812415336172389,2.317618974103858,0.0220964426739803,0.1486487224095125,5.249608181081417,2.2912023439847946,0.1486487224095125,0.0418696126915816,1e-08,fmin_l_bfgs_b,1,14.328886596292534,1.2192475000047125,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1788117577
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,124,sim_00134,134,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0221),2.794751452668851,2.3200134176138247,0.0220993167641767,0.1486583894846729,5.282570731042616,2.298384374085983,0.1486583894846729,0.0420008576771961,1e-08,fmin_l_bfgs_b,1,14.66124340155494,0.6737859999993816,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1478394663
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,125,sim_00135,135,229,230,1.68**2 * RBF(length_scale=2.34) + WhiteKernel(noise_level=0.0225),2.8348720290839893,2.3360295054805498,0.0224500712518877,0.1498334784081573,5.311907584963262,2.3047575978751564,0.1498334784081573,0.0421173224723505,1e-08,fmin_l_bfgs_b,1,13.690014987451178,0.5397799999918789,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1677672958
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,126,sim_00137,137,229,230,1.66**2 * RBF(length_scale=2.29) + WhiteKernel(noise_level=0.0218),2.7651833015750604,2.291957088350548,0.0218274563341546,0.1477411802245894,5.182522853943634,2.276515507072955,0.1477411802245894,0.0416012242732573,1e-08,fmin_l_bfgs_b,1,14.461123909772624,0.5784101000172086,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1229932186
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,127,sim_00138,138,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0221),2.7993578591798705,2.323209699240646,0.0220986800924344,0.1486562480773494,5.285192938004645,2.29895474901196,0.1486562480773494,0.0420112807536661,1e-08,fmin_l_bfgs_b,1,14.686426453516418,0.3843087999848649,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2171846624
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,128,sim_00139,139,229,230,1.66**2 * RBF(length_scale=2.31) + WhiteKernel(noise_level=0.0221),2.769310636744084,2.3068548926045165,0.0220830610322645,0.148603704638426,5.248200622997306,2.2908951575742846,0.148603704638426,0.0418639991428412,1e-08,fmin_l_bfgs_b,1,14.21839095285381,0.7943604000029154,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,980273414
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,129,sim_00140,140,229,230,1.67**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0221),2.8055683281624786,2.3250437409828857,0.0221071189725697,0.1486846292411213,5.287299510697846,2.2994128621667413,0.1486846292411213,0.042019652349658,1e-08,fmin_l_bfgs_b,1,14.795865303119427,0.7358237999724224,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3233712666
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,130,sim_00141,141,229,230,1.66**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0218),2.771883636650349,2.3156903850361465,0.0218009863177728,0.1476515706579947,5.23854490130859,2.288786774976776,0.1476515706579947,0.0418254703926437,1e-08,fmin_l_bfgs_b,1,15.750746205026502,0.8561703999876045,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2497539606
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,131,sim_00142,142,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.022),2.784604053598632,2.322750827239421,0.0219791078239241,0.1482535255025127,5.273608665721776,2.2964339018839133,0.1482535255025127,0.0419652145940434,1e-08,fmin_l_bfgs_b,1,15.295879013097904,1.0285918000154195,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,480427378
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,132,sim_00143,143,229,230,1.7**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0224),2.876761431866932,2.333901184976485,0.022394335461838,0.149647370380632,5.2875428705683145,2.2994657793862285,0.149647370380632,0.0420206193631086,1e-08,fmin_l_bfgs_b,1,13.166266771694351,0.6944209999637678,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1359220521
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,133,sim_00144,144,229,230,1.68**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.81257915780125,2.329673651712574,0.0222333882314357,0.1491086457300035,5.291279220529065,2.3002780746094733,0.1491086457300035,0.0420354633102082,1e-08,fmin_l_bfgs_b,1,14.097146827161708,1.2085159000125714,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,653770100
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,134,sim_00145,145,229,230,1.68**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.022),2.8374396060321034,2.3340371913397653,0.0219895980085447,0.1482889004900393,5.262059186963945,2.293917868399814,0.1482889004900393,0.0419192363993305,1e-08,fmin_l_bfgs_b,1,14.968902571543566,0.6382368000340648,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1479989152
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,135,sim_00146,146,229,230,1.66**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0219),2.7686223882123837,2.3287873873153475,0.0218928170782194,0.1479622150355268,5.2396018734173975,2.289017665597493,0.1479622150355268,0.0418296897060923,1e-08,fmin_l_bfgs_b,1,15.739620604734483,0.9187675999710336,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,343902852
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,136,sim_00147,147,229,230,1.68**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0224),2.816781351838392,2.3246904710477394,0.0223669897253875,0.1495559752246213,5.281329214071315,2.298114273501497,0.1495559752246213,0.041995921837771,1e-08,fmin_l_bfgs_b,1,13.323996515281207,0.920391399995424,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,205505146
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,137,sim_00148,148,229,230,1.68**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.820863550894513,2.327590751729576,0.0222122609405065,0.1490377836003561,5.286348589896351,2.299206078170539,0.1490377836003561,0.0420158735625707,1e-08,fmin_l_bfgs_b,1,14.024416787923911,0.5674692000029609,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1726469733
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,138,sim_00149,149,229,230,1.69**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.8428336722149705,2.3347697132000733,0.022167869663812,0.1488887828676561,5.292031667907967,2.300441624538203,0.1488887828676561,0.04203845203453,1e-08,fmin_l_bfgs_b,1,14.390983706092896,0.741397199977655,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3267521021
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,139,sim_00150,150,229,230,1.68**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.817151230002508,2.329036964592899,0.0221816929100329,0.1489351970154568,5.295483786251585,2.301191818656495,0.1489351970154568,0.0420521611411302,1e-08,fmin_l_bfgs_b,1,14.26839194444446,0.7143772999988869,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,701296113
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,140,sim_00151,151,229,230,1.69**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.8463691473394936,2.329934897254452,0.0222374097911741,0.1491221304541153,5.273008158881763,2.2963031504750764,0.1491221304541153,0.0419628252324659,1e-08,fmin_l_bfgs_b,1,13.930850809588236,0.6418425000156276,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3009846316
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,141,sim_00152,152,229,230,1.67**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.022),2.794987513950737,2.3332528185947177,0.0219821706239747,0.1482638547454327,5.281343471727693,2.29811737553322,0.1482638547454327,0.0419959785245439,1e-08,fmin_l_bfgs_b,1,15.403253289628168,0.8900892999954522,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,778706999
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,142,sim_00153,153,229,230,1.69**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.8479818730834383,2.3262613365952016,0.0222461694365643,0.149151498271269,5.274289582444369,2.2965821523395085,0.149151498271269,0.0419679237345841,1e-08,fmin_l_bfgs_b,1,13.953072358997275,1.1602703999960795,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1339639599
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,143,sim_00155,155,229,230,1.68**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0221),2.818319072824599,2.318938248369967,0.0221131771275831,0.1487050003449216,5.243369629804285,2.2898405249720524,0.1487050003449216,0.0418447267033278,1e-08,fmin_l_bfgs_b,1,14.258919866039236,0.6790526999975555,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,73177056
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,144,sim_00156,156,229,230,1.68**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0222),2.823008737963722,2.323930897828377,0.0221905899231123,0.1489650627600726,5.281040824225849,2.298051527756906,0.1489650627600726,0.041994775217076,1e-08,fmin_l_bfgs_b,1,14.232636693303249,0.8243757000309415,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1656831776
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,145,sim_00157,157,229,230,1.68**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0222),2.827893087850734,2.329447370455357,0.0222351179049677,0.1491144456616049,5.291791232997407,2.300389365519978,0.1491144456616049,0.0420374970491013,1e-08,fmin_l_bfgs_b,1,13.987862405194903,1.2079416000051424,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3444162167
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,146,sim_00158,158,229,230,1.71**2 * RBF(length_scale=2.34) + WhiteKernel(noise_level=0.0224),2.9201730391878686,2.335094924640633,0.0224498802661746,0.149832841080234,5.274310545361873,2.2965867162730595,0.149832841080234,0.0419680071362665,1e-08,fmin_l_bfgs_b,1,12.97024462107052,0.8559907000162639,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2849953344
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,147,sim_00159,159,229,230,1.68**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0222),2.818816889695526,2.323348527167484,0.0221897179011033,0.1489621357966625,5.281693335535064,2.298193493928452,0.1489621357966625,0.0419973695181134,1e-08,fmin_l_bfgs_b,1,14.2447536443251,1.1625655999523588,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,423070716
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,148,sim_00160,160,229,230,1.68**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.0222),2.8192747618953486,2.3222474260252914,0.0221982163523489,0.1489906586076757,5.277922951939797,2.2973730545864326,0.1489906586076757,0.0419823767447438,1e-08,fmin_l_bfgs_b,1,14.180969098519114,0.982108399970457,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,826693898
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,149,sim_00161,161,229,230,1.67**2 * RBF(length_scale=2.32) + WhiteKernel(noise_level=0.022),2.804748230999146,2.323531579061491,0.0220258863758869,0.1484112070427531,5.271101042271157,2.2958878548986568,0.1484112070427531,0.0419552360882845,1e-08,fmin_l_bfgs_b,1,15.017440432930757,0.6320816000225022,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1482658830
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,150,sim_00162,162,229,230,1.69**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.022),2.872763983715737,2.331832758102229,0.0220416047771074,0.1484641531720955,5.261654459301974,2.293829649146156,0.1484641531720955,0.0419176242737178,1e-08,fmin_l_bfgs_b,1,14.846869327322253,0.629728099971544,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4078929394
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,151,sim_00163,163,229,230,1.69**2 * RBF(length_scale=2.34) + WhiteKernel(noise_level=0.022),2.8433436288413803,2.338317635533656,0.0220393973284968,0.1484567187044656,5.262210947976847,2.293950947160128,0.1484567187044656,0.0419198408832105,1e-08,fmin_l_bfgs_b,1,15.384726613305446,0.4320522000198252,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2552431443
depth,Penetration depth below original surface,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,152,sim_00164,164,229,230,1.68**2 * RBF(length_scale=2.33) + WhiteKernel(noise_level=0.0219),2.824830542530782,2.32729089792739,0.0218981141565241,0.1479801140576806,5.2573854475278425,2.292898917860934,0.1479801140576806,0.0419006160166625,1e-08,fmin_l_bfgs_b,1,15.615982912408157,0.7974201000179164,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4008227696
