simulation_id,candidate_id,value,unit,analysis_domain,persistence_window_um,event_position_s,available,note
sim_00095,G4,160.31168,um,adaptive_active_interior,50.0,0.5165418219206769,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00095,R0,0.47932947094350387,dimensionless,Phase1_T0_window,,0.8239070840126506,True,T0-window median depth/width.
sim_00095,R1,1.118379182436122,dimensionless,full_valid_track,,0.5134385799285925,True,Spike-sensitive global maximum depth/width reference.
sim_00095,R2,1.0386959528192714,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00095,R3,1.0685192196594788,dimensionless,adaptive_active_interior,50.0,0.5354104861028393,True,Maximum trailing 50 um rolling-median depth/width.
sim_00096,G0,62.61278,um,Phase1_T0_window,,0.8231634263882323,True,Existing late-active median depth geometry target.
sim_00096,G1,63.035540000000005,um,full_valid_track,,0.4894316414274982,True,Spike-sensitive global maximum depth reference.
sim_00096,G2,62.92203299999999,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00096,G3,62.88712,um,adaptive_active_interior,50.0,0.7714227655082202,True,Maximum trailing 50 um rolling-median depth.
sim_00096,G4,62.939153999999995,um,adaptive_active_interior,50.0,0.49457765790180785,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00096,R0,0.3635233749349448,dimensionless,Phase1_T0_window,,0.8231634263882323,True,T0-window median depth/width.
sim_00096,R1,0.37033250618768837,dimensionless,full_valid_track,,0.8123414274731722,True,Spike-sensitive global maximum depth/width reference.
sim_00096,R2,0.3660515095759067,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00096,R3,0.36577092552084367,dimensionless,adaptive_active_interior,50.0,0.8156369708613762,True,Maximum trailing 50 um rolling-median depth/width.
sim_00097,G0,70.70868,um,Phase1_T0_window,,0.37568251986894835,True,Existing late-active median depth geometry target.
sim_00097,G1,70.85074,um,full_valid_track,,0.36725166914079166,True,Spike-sensitive global maximum depth reference.
sim_00097,G2,70.73365000000001,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00097,G3,70.67441,um,adaptive_active_interior,50.0,0.3522951025035807,True,Maximum trailing 50 um rolling-median depth.
sim_00097,G4,70.741714,um,adaptive_active_interior,50.0,0.35072519610631286,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00097,R0,0.2842549683402149,dimensionless,Phase1_T0_window,,0.37568251986894835,True,T0-window median depth/width.
sim_00097,R1,0.3069403627926838,dimensionless,full_valid_track,,0.2774874873883474,True,Spike-sensitive global maximum depth/width reference.
sim_00097,R2,0.30459082118831726,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00097,R3,0.30185843145267166,dimensionless,adaptive_active_interior,50.0,0.3051783155717763,True,Maximum trailing 50 um rolling-median depth/width.
sim_00098,G0,70.71442,um,Phase1_T0_window,,0.39473045956142483,True,Existing late-active median depth geometry target.
sim_00098,G1,70.80557,um,full_valid_track,,0.3412037788598953,True,Spike-sensitive global maximum depth reference.
sim_00098,G2,70.73631,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00098,G3,70.67987,um,adaptive_active_interior,50.0,0.36339947461878797,True,Maximum trailing 50 um rolling-median depth.
sim_00098,G4,70.72773,um,adaptive_active_interior,50.0,0.3775724762802091,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00098,R0,0.2865184632351928,dimensionless,Phase1_T0_window,,0.39473045956142483,True,T0-window median depth/width.
sim_00098,R1,0.3042944649263629,dimensionless,full_valid_track,,0.2900601907045943,True,Spike-sensitive global maximum depth/width reference.
sim_00098,R2,0.3006466327744653,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00098,R3,0.29930451145023496,dimensionless,adaptive_active_interior,50.0,0.3111616897331749,True,Maximum trailing 50 um rolling-median depth/width.
sim_00099,G0,62.61258,um,Phase1_T0_window,,0.8238113829118296,True,Existing late-active median depth geometry target.
sim_00099,G1,70.78016,um,full_valid_track,,1.020579999633293,True,Spike-sensitive global maximum depth reference.
sim_00099,G2,66.268739,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00099,G3,66.30422499999999,um,adaptive_active_interior,50.0,0.4302097383293229,True,Maximum trailing 50 um rolling-median depth.
sim_00099,G4,66.41514000000001,um,adaptive_active_interior,50.0,0.4302097383293229,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00099,R0,0.46244377213123633,dimensionless,Phase1_T0_window,,0.8238113829118296,True,T0-window median depth/width.
sim_00099,R1,0.5920637841975808,dimensionless,full_valid_track,,1.0417505678826688,True,Spike-sensitive global maximum depth/width reference.
sim_00099,R2,0.49074621205570806,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00099,R3,0.49055557719149023,dimensionless,adaptive_active_interior,50.0,0.593120984475047,True,Maximum trailing 50 um rolling-median depth/width.
sim_00100,G0,82.71335,um,Phase1_T0_window,,0.6507399437673222,True,Existing late-active median depth geometry target.
sim_00100,G1,82.92468,um,full_valid_track,,0.679195703757326,True,Spike-sensitive global maximum depth reference.
sim_00100,G2,82.775233,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00100,G3,82.760285,um,adaptive_active_interior,50.0,0.6623418053758935,True,Maximum trailing 50 um rolling-median depth.
sim_00100,G4,82.80111000000001,um,adaptive_active_interior,50.0,0.6588115376459635,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00100,R0,0.38970008457607425,dimensionless,Phase1_T0_window,,0.6507399437673222,True,T0-window median depth/width.
sim_00100,R1,0.3931901710699079,dimensionless,full_valid_track,,0.6934571619608288,True,Spike-sensitive global maximum depth/width reference.
sim_00100,R2,0.39057587994547927,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00100,R3,0.3907943974529361,dimensionless,adaptive_active_interior,50.0,0.6626235923517555,True,Maximum trailing 50 um rolling-median depth/width.
sim_00101,G0,50.290025,um,Phase1_T0_window,,0.20026822298979263,True,Existing late-active median depth geometry target.
sim_00101,G1,54.372339999999994,um,full_valid_track,,0.20800929328408094,True,Spike-sensitive global maximum depth reference.
sim_00101,G2,,um,adaptive_active_interior,,,False,Interior q95 depth.
sim_00101,G3,,um,adaptive_active_interior,50.0,,False,Maximum trailing 50 um rolling-median depth.
sim_00101,G4,,um,adaptive_active_interior,50.0,,False,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00101,R0,0.3065659301216457,dimensionless,Phase1_T0_window,,0.20026822298979263,True,T0-window median depth/width.
sim_00101,R1,0.31846903332443377,dimensionless,full_valid_track,,0.202542336075666,True,Spike-sensitive global maximum depth/width reference.
sim_00101,R2,,dimensionless,adaptive_active_interior,,,False,Interior q95 depth/width.
sim_00101,R3,,dimensionless,adaptive_active_interior,50.0,,False,Maximum trailing 50 um rolling-median depth/width.
sim_00102,G0,78.57048999999999,um,Phase1_T0_window,,0.549960803054729,True,Existing late-active median depth geometry target.
sim_00102,G1,78.80752,um,full_valid_track,,0.5263585514452279,True,Spike-sensitive global maximum depth reference.
sim_00102,G2,78.70561900000001,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00102,G3,78.700905,um,adaptive_active_interior,50.0,0.5470647794081682,True,Maximum trailing 50 um rolling-median depth.
sim_00102,G4,78.750224,um,adaptive_active_interior,50.0,0.54631092637414,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00102,R0,0.33468240424523593,dimensionless,Phase1_T0_window,,0.549960803054729,True,T0-window median depth/width.
sim_00102,R1,0.3388701428740619,dimensionless,full_valid_track,,0.5089613744510368,True,Spike-sensitive global maximum depth/width reference.
sim_00102,R2,0.3362049446697606,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00102,R3,0.3356230131221305,dimensionless,adaptive_active_interior,50.0,0.5309066843805416,True,Maximum trailing 50 um rolling-median depth/width.
sim_00103,G0,74.29782,um,Phase1_T0_window,,0.7577799312621097,True,Existing late-active median depth geometry target.
sim_00103,G1,74.98109,um,full_valid_track,,0.6285581071723364,True,Spike-sensitive global maximum depth reference.
sim_00103,G2,74.8599285,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00103,G3,74.81618999999999,um,adaptive_active_interior,50.0,0.7395499817873951,True,Maximum trailing 50 um rolling-median depth.
sim_00103,G4,74.891752,um,adaptive_active_interior,50.0,0.6371863532589047,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00103,R0,0.3396948342924732,dimensionless,Phase1_T0_window,,0.7577799312621097,True,T0-window median depth/width.
sim_00103,R1,0.3435330038442434,dimensionless,full_valid_track,,0.7361990649764947,True,Spike-sensitive global maximum depth/width reference.
sim_00103,R2,0.3419643496761166,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00103,R3,0.34171787727433667,dimensionless,adaptive_active_interior,50.0,0.7044428296997371,True,Maximum trailing 50 um rolling-median depth/width.
sim_00104,G0,62.57318,um,Phase1_T0_window,,0.8237361734140594,True,Existing late-active median depth geometry target.
sim_00104,G1,67.35419,um,full_valid_track,,1.0130529378373656,True,Spike-sensitive global maximum depth reference.
sim_00104,G2,62.928459999999994,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00104,G3,62.890879999999996,um,adaptive_active_interior,50.0,0.5302150002725123,True,Maximum trailing 50 um rolling-median depth.
sim_00104,G4,62.974596,um,adaptive_active_interior,50.0,0.5282667467626412,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00104,R0,0.46177722947822847,dimensionless,Phase1_T0_window,,0.8237361734140594,True,T0-window median depth/width.
sim_00104,R1,0.556204985117535,dimensionless,full_valid_track,,1.0406200075984848,True,Spike-sensitive global maximum depth/width reference.
sim_00104,R2,0.46637682358388427,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00104,R3,0.4661098037801467,dimensionless,adaptive_active_interior,50.0,0.5843994181701612,True,Maximum trailing 50 um rolling-median depth/width.
sim_00105,G0,78.62832,um,Phase1_T0_window,,0.8237233626843702,True,Existing late-active median depth geometry target.
sim_00105,G1,184.4088,um,full_valid_track,,0.6937583100533439,True,Spike-sensitive global maximum depth reference.
sim_00105,G2,179.31097499999998,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00105,G3,179.2678,um,adaptive_active_interior,50.0,0.6992356557368629,True,Maximum trailing 50 um rolling-median depth.
sim_00105,G4,183.0531,um,adaptive_active_interior,50.0,0.6971837455490453,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00105,R0,0.5051930313574516,dimensionless,Phase1_T0_window,,0.8237233626843702,True,T0-window median depth/width.
sim_00105,R1,1.22197004585799,dimensionless,full_valid_track,,0.6926584586963896,True,Spike-sensitive global maximum depth/width reference.
sim_00105,R2,1.1896140320419837,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00105,R3,1.1877940351336687,dimensionless,adaptive_active_interior,50.0,0.6992356557368629,True,Maximum trailing 50 um rolling-median depth/width.
sim_00106,G0,58.7098,um,Phase1_T0_window,,0.8230674695797084,True,Existing late-active median depth geometry target.
sim_00106,G1,59.04094,um,full_valid_track,,0.5449027954744466,True,Spike-sensitive global maximum depth reference.
sim_00106,G2,58.896892,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00106,G3,58.82434,um,adaptive_active_interior,50.0,0.6389952265849467,True,Maximum trailing 50 um rolling-median depth.
sim_00106,G4,58.92534,um,adaptive_active_interior,50.0,0.8058463905004009,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00106,R0,0.33460196974053313,dimensionless,Phase1_T0_window,,0.8230674695797084,True,T0-window median depth/width.
sim_00106,R1,0.33784602642400513,dimensionless,full_valid_track,,0.5441324543441899,True,Spike-sensitive global maximum depth/width reference.
sim_00106,R2,0.33677496560193315,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00106,R3,0.3367387060633824,dimensionless,adaptive_active_interior,50.0,0.6127076291895447,True,Maximum trailing 50 um rolling-median depth/width.
sim_00107,G0,74.637395,um,Phase1_T0_window,,0.4619256133320587,True,Existing late-active median depth geometry target.
sim_00107,G1,74.83116,um,full_valid_track,,0.49674629257029485,True,Spike-sensitive global maximum depth reference.
sim_00107,G2,74.6815025,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00107,G3,74.61926,um,adaptive_active_interior,50.0,0.4443781582058756,True,Maximum trailing 50 um rolling-median depth.
sim_00107,G4,74.72491,um,adaptive_active_interior,50.0,0.43337657122443507,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00107,R0,0.29046698735768794,dimensionless,Phase1_T0_window,,0.4619256133320587,True,T0-window median depth/width.
sim_00107,R1,0.2977203434554637,dimensionless,full_valid_track,,0.38296515720108104,True,Spike-sensitive global maximum depth/width reference.
sim_00107,R2,0.2937344377743384,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00107,R3,0.29287526672251224,dimensionless,adaptive_active_interior,50.0,0.4439505195559139,True,Maximum trailing 50 um rolling-median depth/width.
sim_00108,G0,78.713215,um,Phase1_T0_window,,0.6553952467725201,True,Existing late-active median depth geometry target.
sim_00108,G1,79.38282,um,full_valid_track,,0.3509233741484274,True,Spike-sensitive global maximum depth reference.
sim_00108,G2,78.84217,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00108,G3,78.75068999999999,um,adaptive_active_interior,50.0,0.6476298302027159,True,Maximum trailing 50 um rolling-median depth.
sim_00108,G4,78.83907,um,adaptive_active_interior,50.0,0.40258058588813395,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00108,R0,0.4109112178052287,dimensionless,Phase1_T0_window,,0.6553952467725201,True,T0-window median depth/width.
sim_00108,R1,0.41708903129605207,dimensionless,full_valid_track,,0.3820645428548987,True,Spike-sensitive global maximum depth/width reference.
sim_00108,R2,0.4134410053886251,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00108,R3,0.4128388831609106,dimensionless,adaptive_active_interior,50.0,0.4970831505928514,True,Maximum trailing 50 um rolling-median depth/width.
sim_00109,G0,54.82408,um,Phase1_T0_window,,0.8229770296243591,True,Existing late-active median depth geometry target.
sim_00109,G1,55.07801,um,full_valid_track,,0.7172351382163964,True,Spike-sensitive global maximum depth reference.
sim_00109,G2,54.9405455,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00109,G3,54.90434,um,adaptive_active_interior,50.0,0.8046657822394229,True,Maximum trailing 50 um rolling-median depth.
sim_00109,G4,54.999798000000006,um,adaptive_active_interior,50.0,0.7239310157558061,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00109,R0,0.31282794384088675,dimensionless,Phase1_T0_window,,0.8229770296243591,True,T0-window median depth/width.
sim_00109,R1,0.3151521766603028,dimensionless,full_valid_track,,0.5544444408042825,True,Spike-sensitive global maximum depth/width reference.
