material,repeat,seed,fold,bundle_id,condition_id,has_keyhole,raw_mode
316L,15,20261916,2,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,15,20261916,0,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,15,20261916,0,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,15,20261916,1,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,15,20261916,0,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,15,20261916,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,15,20261916,2,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,15,20261916,4,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,15,20261916,1,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,15,20261916,3,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,15,20261916,1,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,16,20261917,3,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,16,20261917,4,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,16,20261917,2,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,16,20261917,2,316L_Cube3_Line05,316L_P120_V550,1,K
316L,16,20261917,3,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,16,20261917,0,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,16,20261917,1,316L_Cube3_Line08,316L_P105_V300,1,K
316L,16,20261917,4,316L_Cube3_Line09,316L_P90_V800,0,C
316L,16,20261917,1,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,16,20261917,0,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,16,20261917,2,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,16,20261917,3,316L_Cube4_Line06,316L_P90_V300,1,K
316L,16,20261917,2,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,16,20261917,1,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,16,20261917,4,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,16,20261917,1,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,16,20261917,2,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,16,20261917,2,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,16,20261917,0,316L_Cube5_Line04,316L_P120_V300,1,K
316L,16,20261917,3,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,16,20261917,4,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,16,20261917,0,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,16,20261917,1,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,16,20261917,4,316L_Cube5_Line10,316L_P90_V800,0,C
316L,16,20261917,4,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,16,20261917,1,316L_Cube6_Line03,316L_P105_V300,1,K
316L,16,20261917,2,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,16,20261917,0,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,16,20261917,3,316L_Cube6_Line08,316L_P90_V300,1,K
316L,16,20261917,3,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,16,20261917,1,316L_Cube7_Line01,316L_P105_V300,1,K
316L,16,20261917,2,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,16,20261917,0,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,16,20261917,2,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,16,20261917,3,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,16,20261917,3,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,16,20261917,0,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,16,20261917,1,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,16,20261917,3,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,16,20261917,1,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,16,20261917,4,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,16,20261917,4,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,16,20261917,0,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,16,20261917,4,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,16,20261917,0,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,16,20261917,0,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,16,20261917,1,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,16,20261917,2,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,17,20261918,2,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,17,20261918,4,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,17,20261918,2,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,17,20261918,2,316L_Cube3_Line05,316L_P120_V550,1,K
316L,17,20261918,2,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,17,20261918,0,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,17,20261918,1,316L_Cube3_Line08,316L_P105_V300,1,K
316L,17,20261918,3,316L_Cube3_Line09,316L_P90_V800,0,C
316L,17,20261918,3,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,17,20261918,1,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,17,20261918,4,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,17,20261918,4,316L_Cube4_Line06,316L_P90_V300,1,K
316L,17,20261918,0,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,17,20261918,1,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,17,20261918,3,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,17,20261918,3,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,17,20261918,4,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,17,20261918,0,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,17,20261918,2,316L_Cube5_Line04,316L_P120_V300,1,K
316L,17,20261918,2,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,17,20261918,3,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,17,20261918,1,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,17,20261918,1,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,17,20261918,3,316L_Cube5_Line10,316L_P90_V800,0,C
316L,17,20261918,4,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,17,20261918,1,316L_Cube6_Line03,316L_P105_V300,1,K
316L,17,20261918,2,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,17,20261918,0,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,17,20261918,4,316L_Cube6_Line08,316L_P90_V300,1,K
316L,17,20261918,2,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,17,20261918,1,316L_Cube7_Line01,316L_P105_V300,1,K
316L,17,20261918,2,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,17,20261918,0,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,17,20261918,3,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,17,20261918,2,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,17,20261918,1,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,17,20261918,0,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,17,20261918,3,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,17,20261918,0,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,17,20261918,1,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,17,20261918,0,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,17,20261918,1,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,17,20261918,0,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,17,20261918,3,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,17,20261918,0,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,17,20261918,4,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,17,20261918,4,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,17,20261918,4,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,18,20261919,2,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,18,20261919,0,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,18,20261919,4,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,18,20261919,2,316L_Cube3_Line05,316L_P120_V550,1,K
316L,18,20261919,3,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,18,20261919,0,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,18,20261919,1,316L_Cube3_Line08,316L_P105_V300,1,K
316L,18,20261919,4,316L_Cube3_Line09,316L_P90_V800,0,C
316L,18,20261919,2,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,18,20261919,2,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,18,20261919,1,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,18,20261919,0,316L_Cube4_Line06,316L_P90_V300,1,K
316L,18,20261919,1,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,18,20261919,3,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,18,20261919,3,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,18,20261919,2,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,18,20261919,1,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,18,20261919,1,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,18,20261919,3,316L_Cube5_Line04,316L_P120_V300,1,K
316L,18,20261919,2,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,18,20261919,3,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,18,20261919,2,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,18,20261919,3,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,18,20261919,4,316L_Cube5_Line10,316L_P90_V800,0,C
316L,18,20261919,0,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,18,20261919,1,316L_Cube6_Line03,316L_P105_V300,1,K
316L,18,20261919,4,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,18,20261919,0,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,18,20261919,0,316L_Cube6_Line08,316L_P90_V300,1,K
316L,18,20261919,3,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,18,20261919,1,316L_Cube7_Line01,316L_P105_V300,1,K
316L,18,20261919,3,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,18,20261919,1,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,18,20261919,4,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,18,20261919,4,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,18,20261919,4,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,18,20261919,4,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,18,20261919,4,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,18,20261919,1,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,18,20261919,2,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,18,20261919,2,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,18,20261919,0,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,18,20261919,0,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,18,20261919,3,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,18,20261919,1,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,18,20261919,0,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,18,20261919,0,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,18,20261919,4,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,19,20261920,4,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,19,20261920,4,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,19,20261920,0,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,19,20261920,3,316L_Cube3_Line05,316L_P120_V550,1,K
316L,19,20261920,2,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,19,20261920,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,19,20261920,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,19,20261920,0,316L_Cube3_Line09,316L_P90_V800,0,C
316L,19,20261920,1,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,19,20261920,2,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,19,20261920,3,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,19,20261920,2,316L_Cube4_Line06,316L_P90_V300,1,K
316L,19,20261920,3,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,19,20261920,4,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,19,20261920,3,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,19,20261920,1,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,19,20261920,3,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,19,20261920,3,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,19,20261920,1,316L_Cube5_Line04,316L_P120_V300,1,K
316L,19,20261920,4,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,19,20261920,3,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,19,20261920,2,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,19,20261920,4,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,19,20261920,0,316L_Cube5_Line10,316L_P90_V800,0,C
316L,19,20261920,4,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,19,20261920,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,19,20261920,0,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,19,20261920,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,19,20261920,2,316L_Cube6_Line08,316L_P90_V300,1,K
316L,19,20261920,2,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,19,20261920,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,19,20261920,1,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,19,20261920,0,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,19,20261920,3,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,19,20261920,4,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,19,20261920,4,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,19,20261920,1,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,19,20261920,1,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,19,20261920,1,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,19,20261920,2,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,19,20261920,4,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,19,20261920,2,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,19,20261920,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,19,20261920,4,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,19,20261920,0,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,19,20261920,0,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,19,20261920,3,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,19,20261920,2,316L_Cube8_Line09,316L_P105_V1405.26,0,C
