benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score
ackley,diversified_straddle,4,5,16,17,2035,2.667382030213295,False,False,False,2022,0.9997662991643166,null,null,0.25,0.9996883988857554,1.0,1.9560013893859884,0.6101981737170735,null,null,null,null,null,null
ackley,diversified_straddle,4,6,17,18,2628,2.715465236505052,False,False,False,2614,0.9997240131502471,null,null,0.25,0.9996320175336627,1.0,1.9560919515867992,0.6000830408030763,null,null,null,null,null,null
ackley,diversified_straddle,4,7,18,19,2652,2.8074569032199967,False,False,False,2637,0.9993419034432026,null,null,0.25,0.9991225379242702,1.0,1.9545603274789736,0.596178686319374,null,null,null,null,null,null
ackley,diversified_straddle,4,8,19,20,344,2.778979165825575,False,False,False,341,0.9993238399804827,null,null,0.25,0.9990984533073102,1.0,1.9549038429754446,0.5713340827832861,null,null,null,null,null,null
ackley,diversified_straddle,4,9,20,21,0,2.0874149129470467,False,False,False,0,0.9995867440467243,null,null,0.25,0.9994489920622991,1.0,1.955641299068335,0.5705178746753505,null,null,null,null,null,null
ackley,diversified_straddle,4,10,21,22,2368,2.5265620864348293,False,False,False,2352,0.999547655104038,null,null,0.25,0.9993968734720506,1.0,1.9551929050659738,0.5636794910327025,null,null,null,null,null,null
ackley,diversified_straddle,4,11,22,23,1310,1.746838619304249,False,False,False,1298,0.996925314183554,null,null,0.25,0.9959004189114053,1.0,1.9466468475544607,0.5630965737149857,null,null,null,null,null,null
ackley,diversified_straddle,4,12,23,24,1915,1.7842818269083391,False,False,False,1899,0.9966129326488764,null,null,0.25,0.9954839101985018,1.0,1.9404661777232437,0.5498635121843786,null,null,null,null,null,null
ackley,diversified_straddle,4,13,24,25,303,0.3829779860678091,False,True,True,299,0.9923439907065786,null,null,0.25,0.9961783393668298,0.9808409447258254,1.9393595149686496,0.518821393150989,null,null,null,null,null,null
ackley,diversified_straddle,4,14,25,26,125,2.9515597771974225,False,False,False,124,0.9960995846469781,null,null,0.25,0.9985044954433082,0.9888848522579878,1.947623507908692,0.5169904658628505,null,null,null,null,null,null
ackley,diversified_straddle,4,15,26,27,3261,2.937703226775902,False,False,False,3238,0.996826049006285,null,null,0.25,0.9970249096670637,0.9962294670239489,1.9455974390444506,0.4979296469557254,null,null,null,null,null,null
ackley,diversified_straddle,4,16,27,28,3791,1.5564325535802475,False,False,False,3765,0.9939408047873428,null,null,0.25,0.9919210730497905,1.0,1.9270954423023647,0.4887391015533306,null,null,null,null,null,null
ackley,diversified_straddle,4,17,28,29,865,0.15039368808160525,True,True,True,852,0.9954202970885416,null,null,0.25,0.9988081947400218,0.9852566041341012,1.9384862779876566,0.4774883370316168,null,null,null,null,null,null
ackley,diversified_straddle,4,18,29,30,1355,0.6676612658550205,False,False,False,1338,0.9945005452038456,null,null,0.25,0.9945520795458836,0.9943459421777313,1.9248656304537797,0.4816181592800147,null,null,null,null,null,null
ackley,diversified_straddle,4,19,30,31,516,1.1423048537990539,False,False,False,507,0.9911066080597773,null,null,0.25,0.9912535272739039,0.9906658504173979,1.9040747695459328,0.47994607658763183,null,null,null,null,null,null
ackley,diversified_straddle,4,20,31,32,1162,2.532336319956377,False,False,False,1147,0.9946355711554132,null,null,0.25,1.0,0.978542284621653,1.90995057407252,0.4733899618269273,null,null,null,null,null,null
ackley,diversified_straddle,4,21,32,33,3644,0.6628711362879844,False,False,False,3615,0.9854769196848451,null,null,0.25,1.0,0.9419076787393804,1.91019308058536,0.4567839225025171,null,null,null,null,null,null
ackley,diversified_straddle,4,22,33,34,2305,0.44929129378094856,False,False,True,2281,0.9795468114402305,null,null,0.25,1.0,0.918187245760922,1.9152283920462543,0.43925330497434995,null,null,null,null,null,null
ackley,diversified_straddle,4,23,34,35,2933,0.054727514293224644,True,True,True,2905,0.9707195794593803,null,null,0.25,0.9819629963594091,0.9369893287592936,1.8539342493827458,0.4476372653522685,null,null,null,null,null,null
ackley,diversified_straddle,4,24,35,36,551,1.235666124244844,False,False,False,541,0.9689922814563211,null,null,0.25,1.0,0.8759691258252845,1.8684183304354398,0.4197583771218211,null,null,null,null,null,null
ackley,diversified_straddle,4,25,36,37,862,1.6754489750347599,False,False,False,847,0.9686880665667368,null,null,0.25,0.9856642506345507,0.9177595143632954,1.7869014853281053,0.43836101349499024,null,null,null,null,null,null
ackley,diversified_straddle,4,26,37,38,3512,0.03139594808891211,True,True,True,3479,0.9596202438310052,null,null,0.25,0.995640233220657,0.8515602756620496,1.7727019585134964,0.40889298486874776,null,null,null,null,null,null
ackley,diversified_straddle,4,27,38,39,2781,2.3077614446010966,False,False,False,2751,0.9531250053314692,null,null,0.25,0.986396509485304,0.8533104928699645,1.7976191100244012,0.40967207918760745,null,null,null,null,null,null
ackley,diversified_straddle,4,28,39,40,3018,0.33378362858540633,False,True,True,2986,0.9529941292417152,null,null,0.25,0.9648841621611558,0.9173240304833935,1.7249864017010594,0.4381671615460708,null,null,null,null,null,null
ackley,diversified_straddle,4,29,40,41,1899,2.891450211519194,False,False,False,1875,0.9530795851986443,null,null,0.25,1.0,0.8123183407945773,1.8527393856850756,0.3914247709933206,null,null,null,null,null,null
ackley,diversified_straddle,4,30,41,42,2321,1.3092972047093046,False,False,False,2293,0.9544341336042044,null,null,0.25,0.9930537417176184,0.8385753092639627,1.8154451321439162,0.4031128374072873,null,null,null,null,null,null
ackley,diversified_straddle,4,31,42,43,1734,0.5776424870282799,False,False,True,1710,0.9649051425743028,null,null,0.25,0.9968673604779831,0.8690184888632619,1.8652928301662848,0.4164827375421442,null,null,null,null,null,null
ackley,diversified_straddle,4,32,43,44,191,0.48501365468566426,False,False,True,187,0.9652195233699369,null,null,0.25,0.9986142123672089,0.8650354563781208,1.8591006407655355,0.41471055691779485,null,null,null,null,null,null
ackley,diversified_straddle,4,33,44,45,1980,0.2133674854052252,False,True,True,1952,0.9568992632352564,null,null,0.25,1.0,0.8275970529410258,1.8417018859114889,0.39805299426288127,null,null,null,null,null,null
ackley,diversified_straddle,4,34,45,46,2947,1.0199881384282108,False,False,False,2910,0.9539047468501402,null,null,0.25,0.9745312502496942,0.8920252366514779,1.7659476535708403,0.42671918748616827,null,null,null,null,null,null
ackley,diversified_straddle,4,35,46,47,3881,1.458886365017074,False,False,False,3836,0.9517316669272369,null,null,0.25,0.992344433817453,0.829893366256589,1.8000626812179492,0.38957839253431464,null,null,null,null,null,null
ackley,diversified_straddle,4,36,47,48,3474,2.1605580164986478,False,False,False,3434,0.9493547098702682,null,null,0.25,0.9816097712466375,0.8525895257411601,1.787380197164081,0.39941694396797217,null,null,null,null,null,null
ackley,diversified_straddle,4,37,48,49,1926,2.6747283792384486,False,False,False,1898,0.9466328734399905,null,null,0.25,1.0,0.7865314937599618,1.8149271227519799,0.37078146730527833,null,null,null,null,null,null
ackley,diversified_straddle,4,38,49,50,3671,0.8490108367839095,False,False,False,3626,0.9470777946169325,null,null,0.25,1.0,0.7883111784677301,1.7833457661323842,0.37155294230063934,null,null,null,null,null,null
ackley,diversified_straddle,4,39,50,51,1151,0.007599565061836344,True,True,True,1133,0.9467797206214732,null,null,0.25,1.0,0.7871188824858929,1.7514137938244967,0.37103609426961354,null,null,null,null,null,null
ackley,diversified_straddle,4,40,51,52,3394,1.2799353815768768,False,False,False,3352,0.9337383159847926,null,null,0.25,0.9676526101249453,0.8319954335643347,1.6251555902416615,0.3904896170671844,null,null,null,null,null,null
ackley,diversified_straddle,4,41,52,53,768,0.694361161195669,False,False,False,754,0.9475250501849877,null,null,0.25,0.9991978068483544,0.7925067801948876,1.6719746211267728,0.3625104210599482,null,null,null,null,null,null
ackley,diversified_straddle,4,42,53,54,2102,0.5263710999874682,False,False,True,2069,0.9491990151449435,null,null,0.25,0.9837978564884645,0.8454024911143806,1.6507405121402163,0.38471523362866406,null,null,null,null,null,null
ackley,diversified_straddle,4,43,54,55,615,0.182729632678015,True,True,True,602,0.9562751828851521,null,null,0.25,0.9903154378626443,0.8541544179526754,1.7213145218263097,0.38838915901280774,null,null,null,null,null,null
ackley,diversified_straddle,4,44,55,56,1336,1.110962725998574,False,False,False,1312,0.948127936542088,null,null,0.25,1.0,0.7925117461683521,1.8225701195164126,0.35080303265503693,null,null,null,null,null,null
ackley,diversified_straddle,4,45,56,57,443,2.236113617874093,False,False,False,434,0.9513745718939142,null,null,0.25,1.0,0.8054982875756569,1.757537264204595,0.35606270665560236,null,null,null,null,null,null
ackley,diversified_straddle,4,46,57,58,1832,0.1955101141010278,False,True,True,1801,0.9546570964235955,null,null,0.25,0.9985571971453144,0.8229567942584385,1.736400647154884,0.3631335695441982,null,null,null,null,null,null
ackley,diversified_straddle,4,47,58,59,1639,2.817097748097444,False,False,False,1609,0.9515355835383427,null,null,0.25,0.9647911388194124,0.9117689176951336,1.6287404888648618,0.3991033325414686,null,null,null,null,null,null
ackley,diversified_straddle,4,48,59,60,542,1.3137552308711147,False,False,False,530,0.9391777801828058,null,null,0.25,0.9988332054803697,0.7602115042901143,1.6684763015926056,0.33772112446326996,null,null,null,null,null,null
ackley,diversified_straddle,4,49,60,61,3902,1.334301351645971,False,False,False,3843,0.9411151372176645,null,null,0.25,0.9996250516334534,0.765585393970298,1.681690725697944,0.3398976013978347,null,null,null,null,null,null
ackley,diversified_straddle,4,50,61,62,457,1.6991802618791336,False,False,False,447,0.9331228818902642,null,null,0.25,1.0,0.7324915275610568,1.687188396317556,0.3264942676485608,null,null,null,null,null,null
ackley,diversified_straddle,4,51,62,63,2379,0.3269003175965093,False,True,True,2335,0.9432685830779491,null,null,0.25,0.9903555530567176,0.8020076731416438,1.635900117049084,0.3546489742838525,null,null,null,null,null,null
ackley,diversified_straddle,4,52,63,64,1107,0.5740449946240194,False,False,True,1084,0.9432876946511201,null,null,0.25,0.9550290337976446,0.9080636772115461,1.5662652330217774,0.3976026745582426,null,null,null,null,null,null
ackley,diversified_straddle,4,53,64,65,356,1.2553062540796702,False,False,False,348,0.9418562838565456,null,null,0.25,0.9962180304645973,0.7787710440323903,1.6169356486437203,0.3423320781754787,null,null,null,null,null,null
ackley,diversified_straddle,4,54,65,66,1085,0.5753525707614724,False,False,True,1061,0.9601004168407077,null,null,0.25,1.0,0.8404016673628308,1.6606523246001585,0.3670631094461843,null,null,null,null,null,null
ackley,diversified_straddle,4,55,66,67,676,1.8817531809942984,False,False,False,658,0.9354129405804825,null,null,0.25,1.0,0.7416517623219301,1.6092601414215386,0.3274369162069626,null,null,null,null,null,null
ackley,diversified_straddle,4,56,67,68,2756,1.3270959373212392,False,False,False,2705,0.9338759933702623,null,null,0.25,1.0,0.7355039734810493,1.5933768686088086,0.32496994200074164,null,null,null,null,null,null
ackley,diversified_straddle,4,57,68,69,1476,3.1649303650794423,False,False,False,1442,0.9352196804050446,null,null,0.25,0.9136262405400594,1.0,1.3555686715503372,0.4311064557878201,null,null,null,null,null,null
ackley,diversified_straddle,4,58,69,70,943,0.1189850323297108,True,True,True,918,0.9390803628823565,null,null,0.25,0.9716776288594959,0.841288564950938,1.4864683000018808,0.35209870109328584,null,null,null,null,null,null
ackley,diversified_straddle,4,59,70,71,2385,1.4480024670195242,False,False,False,2334,0.9725470322842491,null,null,0.25,0.9983151346762903,0.8952427251081257,1.5381973249722467,0.37276680109270555,null,null,null,null,null,null
ackley,diversified_straddle,4,60,71,72,2488,0.20727346151581294,False,True,True,2436,0.9583766277044978,null,null,0.25,0.9953188996765788,0.8475498117882545,1.5514849871701428,0.3544971829782359,null,null,null,null,null,null
ackley,diversified_straddle,4,61,72,73,3792,1.0004688666158632,False,False,False,3723,0.94073570021289,null,null,0.25,0.9765496822773642,0.8332937540194676,1.554927799850957,0.34903614667066696,null,null,null,null,null,null
ackley,diversified_straddle,4,62,73,74,3063,1.6235455431233543,False,False,False,3003,0.9408883348123176,null,null,0.25,1.0,0.7635533392492704,1.593703461725107,0.32232084126563193,null,null,null,null,null,null
ackley,diversified_straddle,4,63,74,75,101,0.10507561841721369,True,True,True,100,0.9387946508582726,null,null,0.25,0.9868060006222512,0.7947606015663368,1.556872437892575,0.33427533775669305,null,null,null,null,null,null
ackley,diversified_straddle,4,64,75,76,2151,0.7014931648533533,False,False,False,2103,0.9329383313490234,null,null,0.25,0.9770293567747453,0.8006652550718576,1.552677468558272,0.33653722022800736,null,null,null,null,null,null
ackley,diversified_straddle,4,65,76,77,3756,0.7453802391330218,False,False,False,3685,0.9329523348630553,null,null,0.25,0.9625071442453507,0.8442879067161692,1.5050492480631243,0.3532476522650886,null,null,null,null,null,null
ackley,diversified_straddle,4,66,77,78,1909,1.7976134155761851,False,False,False,1866,0.9309531682562009,null,null,0.25,1.0,0.7238126730248033,1.621871622442427,0.3070974727398701,null,null,null,null,null,null
ackley,diversified_straddle,4,67,78,79,703,3.591013831327894,False,False,False,683,0.9432701844278313,null,null,0.25,0.932135967578002,0.976672834977319,1.27948451061674,0.4039600519715446,null,null,null,null,null,null
ackley,diversified_straddle,4,68,79,80,3483,0.8553937314028932,False,False,False,3415,0.9308784846041697,null,null,0.25,0.9763375905704805,0.794501166705237,1.3868072530136417,0.334175956622098,null,null,null,null,null,null
ackley,boundary_gated_diversified_straddle,0,1,12,13,2904,3.1269071435549876,False,False,False,2895,null,0.5,null,null,1.0,1.0,1.8690961363130978,0.8985007062245776,0.1,25,399,0.10005015045135406,0,1.0
ackley,boundary_gated_diversified_straddle,0,2,13,14,2925,3.329912701095557,False,False,False,2915,null,0.5,null,null,0.9907362400999455,0.9709007725012273,1.8363242015064578,0.733203750806086,0.1,25,399,0.1000752445447705,1,0.9808185063005864
ackley,boundary_gated_diversified_straddle,0,3,14,15,1509,2.7282070372227043,False,False,False,1505,null,0.5,null,null,0.8412497854903217,1.0,1.752219356707093,0.743069571757521,0.1,25,399,0.10010035122930255,10,0.9206248927451608
ackley,boundary_gated_diversified_straddle,0,4,15,16,3627,3.7058916595433384,False,False,False,3613,null,0.5,null,null,0.9142416923644325,1.0,1.8039387106201394,0.7182752334747265,0.1,25,399,0.1001254705144291,2,0.9571208461822163
ackley,boundary_gated_diversified_straddle,0,5,16,17,2351,2.671581092789669,False,False,False,2344,null,0.5,null,null,0.7808321938736923,1.0,1.782689293792054,0.6824794675024638,0.1,25,399,0.10015060240963855,15,0.8904160969368462
ackley,boundary_gated_diversified_straddle,0,6,17,18,252,3.0034430170841286,False,False,False,252,null,0.5,null,null,1.0,0.8460523672998108,1.8501091915230519,0.6180476760870776,0.1,25,399,0.10017574692442882,0,0.9230261836499054
ackley,boundary_gated_diversified_straddle,0,7,18,19,982,2.0078428637615637,False,False,False,977,null,0.5,null,null,0.9897100246782979,0.8682021988666728,1.8315746185640287,0.6197209358327586,0.1,25,399,0.10020090406830738,1,0.9289561117724854
ackley,boundary_gated_diversified_straddle,0,8,19,20,2183,3.256634836082201,False,False,False,2175,null,0.5,null,null,0.8539238812763743,1.0,1.7872958302860482,0.6583267743766278,0.1,25,399,0.10022607385079126,3,0.9269619406381872
ackley,boundary_gated_diversified_straddle,0,9,20,21,1653,2.8769909573233203,False,False,False,1646,null,0.5,null,null,0.8452152105175627,1.0,1.7025996932965024,0.5911613326151388,0.1,25,398,0.1,12,0.9226076052587813
ackley,boundary_gated_diversified_straddle,0,10,21,22,3350,2.701338976671277,False,False,False,3331,null,0.5,null,null,1.0,0.8542764765201999,1.8011407658951752,0.5487945639281828,0.1,25,398,0.10002513194269917,0,0.9271382382600999
